run,algorithm,classifier,uid,Acc.,Bal. Acc.,Kappa,duplicated
0,None,gaussian_nb,41,0.5,0.5,0.0,0
0,None,lda,41,0.55,0.55,0.09999999999999998,0
0,None,logistic,41,0.55,0.55,0.09999999999999998,0
1,None,random_forest,41,0.37,0.37,-0.26,0
1,None,logistic,41,0.55,0.55,0.09999999999999998,0
2,None,random_forest,41,0.43,0.43000000000000005,-0.1399999999999999,0
2,None,logistic,41,0.55,0.55,0.09999999999999998,0
0,ORICA (0),random_forest,41,0.52,0.52,0.040000000000000036,0
0,ORICA (0),gaussian_nb,41,0.49,0.49,-0.020000000000000018,0
0,ORICA (0),lda,41,0.46,0.46,-0.08000000000000007,0
0,ORICA (0),logistic,41,0.47,0.47000000000000003,-0.06000000000000005,0
1,ORICA (0),random_forest,41,0.5,0.5,0.0,0
1,ORICA (0),logistic,41,0.47,0.47000000000000003,-0.06000000000000005,0
2,ORICA (0),random_forest,41,0.52,0.52,0.040000000000000036,0
2,ORICA (0),logistic,41,0.47,0.47000000000000003,-0.06000000000000005,0
0,ORICA (1),random_forest,41,0.44,0.44,-0.1200000000000001,0
0,ORICA (1),gaussian_nb,41,0.53,0.53,0.06000000000000005,0
0,ORICA (1),lda,41,0.53,0.53,0.06000000000000005,0
0,ORICA (1),logistic,41,0.53,0.53,0.06000000000000005,0
1,ORICA (1),random_forest,41,0.49,0.49,-0.020000000000000018,0
1,ORICA (1),logistic,41,0.53,0.53,0.06000000000000005,0
2,ORICA (1),random_forest,41,0.5,0.5,0.0,0
2,ORICA (1),logistic,41,0.53,0.53,0.06000000000000005,0
0,Ext. Infomax,random_forest,41,0.53,0.53,0.06000000000000005,0
0,Ext. Infomax,gaussian_nb,41,0.5,0.5,0.0,0
0,Ext. Infomax,lda,41,0.52,0.52,0.040000000000000036,0
0,Ext. Infomax,logistic,41,0.53,0.53,0.06000000000000005,0
1,Ext. Infomax,random_forest,41,0.47,0.47,-0.06000000000000005,0
1,Ext. Infomax,gaussian_nb,41,0.46,0.45999999999999996,-0.08000000000000007,0
1,Ext. Infomax,lda,41,0.51,0.51,0.020000000000000018,0
1,Ext. Infomax,logistic,41,0.52,0.52,0.040000000000000036,0
2,Ext. Infomax,random_forest,41,0.47,0.47,-0.06000000000000005,0
2,Ext. Infomax,gaussian_nb,41,0.52,0.52,0.040000000000000036,0
2,Ext. Infomax,lda,41,0.52,0.52,0.040000000000000036,0
2,Ext. Infomax,logistic,41,0.52,0.52,0.040000000000000036,0
0,SOBI,random_forest,41,0.47,0.47000000000000003,-0.06000000000000005,0
0,SOBI,gaussian_nb,41,0.51,0.51,0.020000000000000018,0
0,SOBI,lda,41,0.51,0.51,0.020000000000000018,0
0,SOBI,logistic,41,0.51,0.51,0.020000000000000018,0
1,SOBI,random_forest,41,0.51,0.51,0.020000000000000018,0
1,SOBI,logistic,41,0.51,0.51,0.020000000000000018,0
2,SOBI,random_forest,41,0.49,0.49,-0.020000000000000018,0
2,SOBI,logistic,41,0.51,0.51,0.020000000000000018,0
0,FastICA,random_forest,41,0.53,0.53,0.06000000000000005,0
0,FastICA,gaussian_nb,41,0.52,0.52,0.040000000000000036,0
0,FastICA,lda,41,0.51,0.51,0.020000000000000018,0
0,FastICA,logistic,41,0.52,0.52,0.040000000000000036,0
1,FastICA,random_forest,41,0.47,0.47,-0.06000000000000005,0
1,FastICA,gaussian_nb,41,0.5,0.5,0.0,0
1,FastICA,lda,41,0.49,0.49,-0.020000000000000018,0
1,FastICA,logistic,41,0.5,0.5,0.0,0
2,FastICA,random_forest,41,0.57,0.57,0.14,0
2,FastICA,gaussian_nb,41,0.56,0.56,0.12,0
2,FastICA,lda,41,0.54,0.54,0.07999999999999996,0
2,FastICA,logistic,41,0.54,0.54,0.07999999999999996,0
0,picard_o,random_forest,41,0.52,0.52,0.040000000000000036,0
0,picard_o,gaussian_nb,41,0.46,0.45999999999999996,-0.08000000000000007,0
0,picard_o,lda,41,0.5,0.5,0.0,0
0,picard_o,logistic,41,0.52,0.52,0.040000000000000036,0
1,picard_o,random_forest,41,0.5,0.5,0.0,0
1,picard_o,gaussian_nb,41,0.46,0.45999999999999996,-0.08000000000000007,0
1,picard_o,lda,41,0.5,0.5,0.0,0
1,picard_o,logistic,41,0.52,0.52,0.040000000000000036,0
2,picard_o,random_forest,41,0.52,0.52,0.040000000000000036,0
2,picard_o,gaussian_nb,41,0.46,0.45999999999999996,-0.08000000000000007,0
2,picard_o,lda,41,0.5,0.5,0.0,0
2,picard_o,logistic,41,0.52,0.52,0.040000000000000036,0
1,None,gaussian_nb,41,0.5,0.5,0.0,1
2,None,gaussian_nb,41,0.5,0.5,0.0,1
1,None,lda,41,0.55,0.55,0.09999999999999998,1
2,None,lda,41,0.55,0.55,0.09999999999999998,1
1,ORICA (0),gaussian_nb,41,0.49,0.49,-0.020000000000000018,1
2,ORICA (0),gaussian_nb,41,0.49,0.49,-0.020000000000000018,1
1,ORICA (0),lda,41,0.46,0.46,-0.08000000000000007,1
2,ORICA (0),lda,41,0.46,0.46,-0.08000000000000007,1
1,ORICA (1),gaussian_nb,41,0.53,0.53,0.06000000000000005,1
2,ORICA (1),gaussian_nb,41,0.53,0.53,0.06000000000000005,1
1,ORICA (1),lda,41,0.53,0.53,0.06000000000000005,1
2,ORICA (1),lda,41,0.53,0.53,0.06000000000000005,1
1,SOBI,gaussian_nb,41,0.51,0.51,0.020000000000000018,1
2,SOBI,gaussian_nb,41,0.51,0.51,0.020000000000000018,1
1,SOBI,lda,41,0.51,0.51,0.020000000000000018,1
2,SOBI,lda,41,0.51,0.51,0.020000000000000018,1
0,None,random_forest,40,0.43,0.43,-0.1399999999999999,0
0,None,gaussian_nb,40,0.45,0.44999999999999996,-0.10000000000000009,0
0,None,lda,40,0.5,0.5,0.0,0
0,None,logistic,40,0.5,0.5,0.0,0
1,None,random_forest,40,0.39,0.39,-0.21999999999999997,0
1,None,logistic,40,0.5,0.5,0.0,0
2,None,random_forest,40,0.41,0.41,-0.17999999999999994,0
2,None,logistic,40,0.5,0.5,0.0,0
0,ORICA (0),random_forest,40,0.52,0.52,0.040000000000000036,0
0,ORICA (0),gaussian_nb,40,0.54,0.54,0.07999999999999996,0
0,ORICA (0),lda,40,0.53,0.53,0.06000000000000005,0
0,ORICA (0),logistic,40,0.53,0.53,0.06000000000000005,0
1,ORICA (0),random_forest,40,0.53,0.53,0.06000000000000005,0
1,ORICA (0),logistic,40,0.53,0.53,0.06000000000000005,0
2,ORICA (0),random_forest,40,0.52,0.52,0.040000000000000036,0
2,ORICA (0),logistic,40,0.53,0.53,0.06000000000000005,0
0,ORICA (1),random_forest,40,0.55,0.55,0.09999999999999998,0
0,ORICA (1),gaussian_nb,40,0.44,0.44,-0.1200000000000001,0
0,ORICA (1),lda,40,0.49,0.49,-0.020000000000000018,0
0,ORICA (1),logistic,40,0.49,0.49,-0.020000000000000018,0
1,ORICA (1),random_forest,40,0.48,0.48,-0.040000000000000036,0
1,ORICA (1),logistic,40,0.49,0.49,-0.020000000000000018,0
2,ORICA (1),random_forest,40,0.58,0.58,0.16000000000000003,0
2,ORICA (1),logistic,40,0.49,0.49,-0.020000000000000018,0
0,Ext. Infomax,random_forest,40,0.51,0.51,0.020000000000000018,0
0,Ext. Infomax,gaussian_nb,40,0.51,0.51,0.020000000000000018,0
0,Ext. Infomax,lda,40,0.55,0.55,0.09999999999999998,0
0,Ext. Infomax,logistic,40,0.55,0.55,0.09999999999999998,0
1,Ext. Infomax,random_forest,40,0.48,0.48,-0.040000000000000036,0
1,Ext. Infomax,gaussian_nb,40,0.5,0.5,0.0,0
1,Ext. Infomax,lda,40,0.44,0.44,-0.1200000000000001,0
1,Ext. Infomax,logistic,40,0.45,0.45,-0.10000000000000009,0
2,Ext. Infomax,random_forest,40,0.53,0.53,0.06000000000000005,0
2,Ext. Infomax,gaussian_nb,40,0.55,0.55,0.09999999999999998,0
2,Ext. Infomax,lda,40,0.61,0.61,0.21999999999999997,0
2,Ext. Infomax,logistic,40,0.62,0.62,0.24,0
0,SOBI,random_forest,40,0.57,0.5700000000000001,0.14,0
0,SOBI,gaussian_nb,40,0.54,0.54,0.07999999999999996,0
0,SOBI,lda,40,0.54,0.54,0.07999999999999996,0
0,SOBI,logistic,40,0.55,0.55,0.09999999999999998,0
1,SOBI,random_forest,40,0.54,0.54,0.07999999999999996,0
1,SOBI,logistic,40,0.55,0.55,0.09999999999999998,0
2,SOBI,random_forest,40,0.51,0.51,0.020000000000000018,0
2,SOBI,logistic,40,0.55,0.55,0.09999999999999998,0
0,FastICA,random_forest,40,0.53,0.53,0.06000000000000005,0
0,FastICA,gaussian_nb,40,0.6,0.6000000000000001,0.19999999999999996,0
0,FastICA,lda,40,0.59,0.59,0.18000000000000005,0
0,FastICA,logistic,40,0.58,0.5800000000000001,0.16000000000000003,0
1,FastICA,random_forest,40,0.52,0.52,0.040000000000000036,0
1,FastICA,gaussian_nb,40,0.5,0.5,0.0,0
1,FastICA,lda,40,0.48,0.48,-0.040000000000000036,0
1,FastICA,logistic,40,0.5,0.5,0.0,0
2,FastICA,random_forest,40,0.5,0.5,0.0,0
2,FastICA,gaussian_nb,40,0.52,0.52,0.040000000000000036,0
2,FastICA,lda,40,0.48,0.48,-0.040000000000000036,0
2,FastICA,logistic,40,0.47,0.47,-0.06000000000000005,0
0,picard_o,random_forest,40,0.53,0.53,0.06000000000000005,0
0,picard_o,gaussian_nb,40,0.53,0.53,0.06000000000000005,0
0,picard_o,lda,40,0.53,0.53,0.06000000000000005,0
0,picard_o,logistic,40,0.54,0.54,0.07999999999999996,0
1,picard_o,random_forest,40,0.51,0.51,0.020000000000000018,0
1,picard_o,gaussian_nb,40,0.52,0.52,0.040000000000000036,0
1,picard_o,lda,40,0.49,0.49,-0.020000000000000018,0
1,picard_o,logistic,40,0.5,0.5,0.0,0
2,picard_o,random_forest,40,0.53,0.53,0.06000000000000005,0
2,picard_o,gaussian_nb,40,0.53,0.53,0.06000000000000005,0
2,picard_o,lda,40,0.5,0.5,0.0,0
2,picard_o,logistic,40,0.49,0.49,-0.020000000000000018,0
1,None,gaussian_nb,40,0.45,0.44999999999999996,-0.10000000000000009,1
2,None,gaussian_nb,40,0.45,0.44999999999999996,-0.10000000000000009,1
1,None,lda,40,0.5,0.5,0.0,1
2,None,lda,40,0.5,0.5,0.0,1
1,ORICA (0),gaussian_nb,40,0.54,0.54,0.07999999999999996,1
2,ORICA (0),gaussian_nb,40,0.54,0.54,0.07999999999999996,1
1,ORICA (0),lda,40,0.53,0.53,0.06000000000000005,1
2,ORICA (0),lda,40,0.53,0.53,0.06000000000000005,1
1,ORICA (1),gaussian_nb,40,0.44,0.44,-0.1200000000000001,1
2,ORICA (1),gaussian_nb,40,0.44,0.44,-0.1200000000000001,1
1,ORICA (1),lda,40,0.49,0.49,-0.020000000000000018,1
2,ORICA (1),lda,40,0.49,0.49,-0.020000000000000018,1
1,SOBI,gaussian_nb,40,0.54,0.54,0.07999999999999996,1
2,SOBI,gaussian_nb,40,0.54,0.54,0.07999999999999996,1
1,SOBI,lda,40,0.54,0.54,0.07999999999999996,1
2,SOBI,lda,40,0.54,0.54,0.07999999999999996,1
0,None,random_forest,4,0.42,0.42,-0.15999999999999992,0
0,None,gaussian_nb,4,0.48,0.48,-0.040000000000000036,0
0,None,lda,4,0.47,0.47,-0.06000000000000005,0
0,None,logistic,4,0.45,0.44999999999999996,-0.10000000000000009,0
1,None,random_forest,4,0.42,0.42000000000000004,-0.15999999999999992,0
1,None,logistic,4,0.45,0.44999999999999996,-0.10000000000000009,0
2,None,random_forest,4,0.41,0.41000000000000003,-0.17999999999999994,0
2,None,logistic,4,0.45,0.44999999999999996,-0.10000000000000009,0
0,ORICA (0),random_forest,4,0.42,0.42,-0.15999999999999992,0
0,ORICA (0),gaussian_nb,4,0.5,0.5,0.0,0
0,ORICA (0),lda,4,0.43,0.43,-0.1399999999999999,0
0,ORICA (0),logistic,4,0.42,0.42000000000000004,-0.15999999999999992,0
1,ORICA (0),random_forest,4,0.4,0.4,-0.19999999999999996,0
1,ORICA (0),logistic,4,0.42,0.42000000000000004,-0.15999999999999992,0
2,ORICA (0),random_forest,4,0.43,0.43000000000000005,-0.1399999999999999,0
2,ORICA (0),logistic,4,0.42,0.42000000000000004,-0.15999999999999992,0
0,ORICA (1),random_forest,4,0.54,0.54,0.07999999999999996,0
0,ORICA (1),gaussian_nb,4,0.58,0.5800000000000001,0.16000000000000003,0
0,ORICA (1),lda,4,0.5,0.5,0.0,0
0,ORICA (1),logistic,4,0.49,0.49,-0.020000000000000018,0
1,ORICA (1),random_forest,4,0.58,0.5800000000000001,0.16000000000000003,0
1,ORICA (1),logistic,4,0.49,0.49,-0.020000000000000018,0
2,ORICA (1),random_forest,4,0.59,0.59,0.18000000000000005,0
2,ORICA (1),logistic,4,0.49,0.49,-0.020000000000000018,0
0,Ext. Infomax,random_forest,4,0.5,0.5,0.0,0
0,Ext. Infomax,gaussian_nb,4,0.51,0.51,0.020000000000000018,0
0,Ext. Infomax,lda,4,0.51,0.51,0.020000000000000018,0
0,Ext. Infomax,logistic,4,0.51,0.51,0.020000000000000018,0
1,Ext. Infomax,random_forest,4,0.44,0.44,-0.1200000000000001,0
1,Ext. Infomax,gaussian_nb,4,0.5,0.5,0.0,0
1,Ext. Infomax,lda,4,0.52,0.52,0.040000000000000036,0
1,Ext. Infomax,logistic,4,0.52,0.52,0.040000000000000036,0
2,Ext. Infomax,random_forest,4,0.5,0.5,0.0,0
2,Ext. Infomax,gaussian_nb,4,0.51,0.51,0.020000000000000018,0
2,Ext. Infomax,lda,4,0.51,0.51,0.020000000000000018,0
2,Ext. Infomax,logistic,4,0.53,0.53,0.06000000000000005,0
0,SOBI,random_forest,4,0.49,0.49,-0.020000000000000018,0
0,SOBI,gaussian_nb,4,0.5,0.5,0.0,0
0,SOBI,lda,4,0.5,0.5,0.0,0
0,SOBI,logistic,4,0.5,0.5,0.0,0
1,SOBI,random_forest,4,0.48,0.48,-0.040000000000000036,0
1,SOBI,logistic,4,0.5,0.5,0.0,0
2,SOBI,random_forest,4,0.5,0.5,0.0,0
2,SOBI,logistic,4,0.5,0.5,0.0,0
0,FastICA,random_forest,4,0.5,0.5,0.0,0
0,FastICA,gaussian_nb,4,0.5,0.5,0.0,0
0,FastICA,lda,4,0.46,0.46,-0.08000000000000007,0
0,FastICA,logistic,4,0.46,0.46,-0.08000000000000007,0
1,FastICA,random_forest,4,0.44,0.44000000000000006,-0.1200000000000001,0
1,FastICA,gaussian_nb,4,0.52,0.52,0.040000000000000036,0
1,FastICA,lda,4,0.46,0.45999999999999996,-0.08000000000000007,0
1,FastICA,logistic,4,0.45,0.45,-0.10000000000000009,0
2,FastICA,random_forest,4,0.53,0.53,0.06000000000000005,0
2,FastICA,gaussian_nb,4,0.51,0.51,0.020000000000000018,0
2,FastICA,lda,4,0.53,0.53,0.06000000000000005,0
2,FastICA,logistic,4,0.55,0.55,0.09999999999999998,0
0,picard_o,random_forest,4,0.55,0.55,0.09999999999999998,0
0,picard_o,gaussian_nb,4,0.5,0.5,0.0,0
0,picard_o,lda,4,0.46,0.46,-0.08000000000000007,0
0,picard_o,logistic,4,0.47,0.47000000000000003,-0.06000000000000005,0
1,picard_o,random_forest,4,0.42,0.42000000000000004,-0.15999999999999992,0
1,picard_o,gaussian_nb,4,0.5,0.5,0.0,0
1,picard_o,lda,4,0.46,0.46,-0.08000000000000007,0
1,picard_o,logistic,4,0.47,0.47000000000000003,-0.06000000000000005,0
2,picard_o,random_forest,4,0.49,0.49,-0.020000000000000018,0
2,picard_o,gaussian_nb,4,0.5,0.5,0.0,0
2,picard_o,lda,4,0.56,0.56,0.12,0
2,picard_o,logistic,4,0.56,0.56,0.12,0
1,None,gaussian_nb,4,0.48,0.48,-0.040000000000000036,1
2,None,gaussian_nb,4,0.48,0.48,-0.040000000000000036,1
1,None,lda,4,0.47,0.47,-0.06000000000000005,1
2,None,lda,4,0.47,0.47,-0.06000000000000005,1
1,ORICA (0),gaussian_nb,4,0.5,0.5,0.0,1
2,ORICA (0),gaussian_nb,4,0.5,0.5,0.0,1
1,ORICA (0),lda,4,0.43,0.43,-0.1399999999999999,1
2,ORICA (0),lda,4,0.43,0.43,-0.1399999999999999,1
1,ORICA (1),gaussian_nb,4,0.58,0.5800000000000001,0.16000000000000003,1
2,ORICA (1),gaussian_nb,4,0.58,0.5800000000000001,0.16000000000000003,1
1,ORICA (1),lda,4,0.5,0.5,0.0,1
2,ORICA (1),lda,4,0.5,0.5,0.0,1
1,SOBI,gaussian_nb,4,0.5,0.5,0.0,1
2,SOBI,gaussian_nb,4,0.5,0.5,0.0,1
1,SOBI,lda,4,0.5,0.5,0.0,1
2,SOBI,lda,4,0.5,0.5,0.0,1
0,None,random_forest,39,0.61,0.61,0.21999999999999997,0
0,None,gaussian_nb,39,0.56,0.56,0.12,0
0,None,lda,39,0.48,0.48,-0.040000000000000036,0
0,None,logistic,39,0.49,0.49,-0.020000000000000018,0
1,None,random_forest,39,0.56,0.56,0.12,0
1,None,logistic,39,0.49,0.49,-0.020000000000000018,0
2,None,random_forest,39,0.58,0.58,0.16000000000000003,0
2,None,logistic,39,0.49,0.49,-0.020000000000000018,0
0,ORICA (0),random_forest,39,0.59,0.59,0.18000000000000005,0
0,ORICA (0),gaussian_nb,39,0.58,0.58,0.16000000000000003,0
0,ORICA (0),lda,39,0.6,0.6,0.19999999999999996,0
0,ORICA (0),logistic,39,0.61,0.61,0.21999999999999997,0
1,ORICA (0),random_forest,39,0.53,0.53,0.06000000000000005,0
1,ORICA (0),logistic,39,0.61,0.61,0.21999999999999997,0
2,ORICA (0),random_forest,39,0.57,0.5700000000000001,0.14,0
2,ORICA (0),logistic,39,0.61,0.61,0.21999999999999997,0
0,ORICA (1),random_forest,39,0.51,0.51,0.020000000000000018,0
0,ORICA (1),gaussian_nb,39,0.48,0.48,-0.040000000000000036,0
0,ORICA (1),lda,39,0.45,0.45,-0.10000000000000009,0
0,ORICA (1),logistic,39,0.45,0.45,-0.10000000000000009,0
1,ORICA (1),random_forest,39,0.5,0.5,0.0,0
1,ORICA (1),logistic,39,0.45,0.45,-0.10000000000000009,0
2,ORICA (1),random_forest,39,0.5,0.5,0.0,0
2,ORICA (1),logistic,39,0.45,0.45,-0.10000000000000009,0
0,Ext. Infomax,random_forest,39,0.74,0.74,0.48,0
0,Ext. Infomax,gaussian_nb,39,0.6,0.6,0.19999999999999996,0
0,Ext. Infomax,lda,39,0.76,0.76,0.52,0
0,Ext. Infomax,logistic,39,0.72,0.72,0.43999999999999995,0
1,Ext. Infomax,random_forest,39,0.8,0.8,0.6,0
1,Ext. Infomax,gaussian_nb,39,0.73,0.73,0.45999999999999996,0
1,Ext. Infomax,lda,39,0.71,0.71,0.42000000000000004,0
1,Ext. Infomax,logistic,39,0.71,0.71,0.42000000000000004,0
2,Ext. Infomax,random_forest,39,0.77,0.77,0.54,0
2,Ext. Infomax,gaussian_nb,39,0.73,0.73,0.45999999999999996,0
2,Ext. Infomax,lda,39,0.71,0.71,0.42000000000000004,0
2,Ext. Infomax,logistic,39,0.71,0.71,0.42000000000000004,0
0,SOBI,random_forest,39,0.67,0.6699999999999999,0.33999999999999997,0
0,SOBI,gaussian_nb,39,0.58,0.5800000000000001,0.16000000000000003,0
0,SOBI,lda,39,0.55,0.55,0.09999999999999998,0
0,SOBI,logistic,39,0.56,0.56,0.12,0
1,SOBI,random_forest,39,0.69,0.69,0.38,0
1,SOBI,logistic,39,0.56,0.56,0.12,0
2,SOBI,random_forest,39,0.64,0.64,0.28,0
2,SOBI,logistic,39,0.56,0.56,0.12,0
0,FastICA,random_forest,39,0.77,0.77,0.54,0
0,FastICA,gaussian_nb,39,0.74,0.74,0.48,0
0,FastICA,lda,39,0.75,0.75,0.5,0
0,FastICA,logistic,39,0.73,0.73,0.45999999999999996,0
1,FastICA,random_forest,39,0.81,0.81,0.62,0
1,FastICA,gaussian_nb,39,0.73,0.73,0.45999999999999996,0
1,FastICA,lda,39,0.76,0.76,0.52,0
1,FastICA,logistic,39,0.73,0.73,0.45999999999999996,0
2,FastICA,random_forest,39,0.78,0.78,0.56,0
2,FastICA,gaussian_nb,39,0.55,0.55,0.09999999999999998,0
2,FastICA,lda,39,0.68,0.6799999999999999,0.36,0
2,FastICA,logistic,39,0.71,0.71,0.42000000000000004,0
0,picard_o,random_forest,39,0.62,0.62,0.24,0
0,picard_o,gaussian_nb,39,0.72,0.72,0.43999999999999995,0
0,picard_o,lda,39,0.68,0.6799999999999999,0.36,0
0,picard_o,logistic,39,0.68,0.6799999999999999,0.36,0
1,picard_o,random_forest,39,0.79,0.79,0.5800000000000001,0
1,picard_o,gaussian_nb,39,0.69,0.69,0.38,0
1,picard_o,lda,39,0.76,0.76,0.52,0
1,picard_o,logistic,39,0.77,0.77,0.54,0
2,picard_o,random_forest,39,0.76,0.76,0.52,0
2,picard_o,gaussian_nb,39,0.73,0.73,0.45999999999999996,0
2,picard_o,lda,39,0.73,0.73,0.45999999999999996,0
2,picard_o,logistic,39,0.71,0.71,0.42000000000000004,0
1,None,gaussian_nb,39,0.56,0.56,0.12,1
2,None,gaussian_nb,39,0.56,0.56,0.12,1
1,None,lda,39,0.48,0.48,-0.040000000000000036,1
2,None,lda,39,0.48,0.48,-0.040000000000000036,1
1,ORICA (0),gaussian_nb,39,0.58,0.58,0.16000000000000003,1
2,ORICA (0),gaussian_nb,39,0.58,0.58,0.16000000000000003,1
1,ORICA (0),lda,39,0.6,0.6,0.19999999999999996,1
2,ORICA (0),lda,39,0.6,0.6,0.19999999999999996,1
1,ORICA (1),gaussian_nb,39,0.48,0.48,-0.040000000000000036,1
2,ORICA (1),gaussian_nb,39,0.48,0.48,-0.040000000000000036,1
1,ORICA (1),lda,39,0.45,0.45,-0.10000000000000009,1
2,ORICA (1),lda,39,0.45,0.45,-0.10000000000000009,1
1,SOBI,gaussian_nb,39,0.58,0.5800000000000001,0.16000000000000003,1
2,SOBI,gaussian_nb,39,0.58,0.5800000000000001,0.16000000000000003,1
1,SOBI,lda,39,0.55,0.55,0.09999999999999998,1
2,SOBI,lda,39,0.55,0.55,0.09999999999999998,1
0,None,random_forest,38,0.46,0.46,-0.08000000000000007,0
0,None,gaussian_nb,38,0.5,0.5,0.0,0
0,None,lda,38,0.45,0.45,-0.10000000000000009,0
0,None,logistic,38,0.45,0.45,-0.10000000000000009,0
1,None,random_forest,38,0.42,0.42000000000000004,-0.15999999999999992,0
1,None,logistic,38,0.45,0.45,-0.10000000000000009,0
2,None,random_forest,38,0.45,0.44999999999999996,-0.10000000000000009,0
2,None,logistic,38,0.45,0.45,-0.10000000000000009,0
0,ORICA (0),random_forest,38,0.47,0.47000000000000003,-0.06000000000000005,0
0,ORICA (0),gaussian_nb,38,0.52,0.52,0.040000000000000036,0
0,ORICA (0),lda,38,0.55,0.55,0.09999999999999998,0
0,ORICA (0),logistic,38,0.55,0.55,0.09999999999999998,0
1,ORICA (0),random_forest,38,0.48,0.48,-0.040000000000000036,0
1,ORICA (0),logistic,38,0.55,0.55,0.09999999999999998,0
2,ORICA (0),random_forest,38,0.5,0.5,0.0,0
2,ORICA (0),logistic,38,0.55,0.55,0.09999999999999998,0
0,ORICA (1),random_forest,38,0.42,0.42000000000000004,-0.15999999999999992,0
0,ORICA (1),gaussian_nb,38,0.49,0.49,-0.020000000000000018,0
0,ORICA (1),lda,38,0.56,0.56,0.12,0
0,ORICA (1),logistic,38,0.56,0.56,0.12,0
1,ORICA (1),random_forest,38,0.46,0.45999999999999996,-0.08000000000000007,0
1,ORICA (1),logistic,38,0.56,0.56,0.12,0
2,ORICA (1),random_forest,38,0.52,0.52,0.040000000000000036,0
2,ORICA (1),logistic,38,0.56,0.56,0.12,0
0,Ext. Infomax,random_forest,38,0.53,0.53,0.06000000000000005,0
0,Ext. Infomax,gaussian_nb,38,0.54,0.54,0.07999999999999996,0
0,Ext. Infomax,lda,38,0.49,0.49,-0.020000000000000018,0
0,Ext. Infomax,logistic,38,0.49,0.49,-0.020000000000000018,0
1,Ext. Infomax,random_forest,38,0.5,0.5,0.0,0
1,Ext. Infomax,gaussian_nb,38,0.49,0.49,-0.020000000000000018,0
1,Ext. Infomax,lda,38,0.45,0.44999999999999996,-0.10000000000000009,0
1,Ext. Infomax,logistic,38,0.47,0.47000000000000003,-0.06000000000000005,0
2,Ext. Infomax,random_forest,38,0.48,0.48,-0.040000000000000036,0
2,Ext. Infomax,gaussian_nb,38,0.53,0.53,0.06000000000000005,0
2,Ext. Infomax,lda,38,0.53,0.53,0.06000000000000005,0
2,Ext. Infomax,logistic,38,0.52,0.52,0.040000000000000036,0
0,SOBI,random_forest,38,0.52,0.52,0.040000000000000036,0
0,SOBI,gaussian_nb,38,0.49,0.49,-0.020000000000000018,0
0,SOBI,lda,38,0.55,0.55,0.09999999999999998,0
0,SOBI,logistic,38,0.53,0.53,0.06000000000000005,0
1,SOBI,random_forest,38,0.54,0.54,0.07999999999999996,0
1,SOBI,logistic,38,0.53,0.53,0.06000000000000005,0
2,SOBI,random_forest,38,0.55,0.55,0.09999999999999998,0
2,SOBI,logistic,38,0.53,0.53,0.06000000000000005,0
0,FastICA,random_forest,38,0.57,0.5700000000000001,0.14,0
0,FastICA,gaussian_nb,38,0.48,0.48000000000000004,-0.040000000000000036,0
0,FastICA,lda,38,0.52,0.52,0.040000000000000036,0
0,FastICA,logistic,38,0.53,0.53,0.06000000000000005,0
1,FastICA,random_forest,38,0.42,0.42000000000000004,-0.15999999999999992,0
1,FastICA,gaussian_nb,38,0.52,0.52,0.040000000000000036,0
1,FastICA,lda,38,0.5,0.5,0.0,0
1,FastICA,logistic,38,0.47,0.47,-0.06000000000000005,0
2,FastICA,random_forest,38,0.55,0.55,0.09999999999999998,0
2,FastICA,gaussian_nb,38,0.51,0.51,0.020000000000000018,0
2,FastICA,lda,38,0.56,0.56,0.12,0
2,FastICA,logistic,38,0.55,0.55,0.09999999999999998,0
0,picard_o,random_forest,38,0.5,0.5,0.0,0
0,picard_o,gaussian_nb,38,0.5,0.5,0.0,0
0,picard_o,lda,38,0.5,0.5,0.0,0
0,picard_o,logistic,38,0.48,0.48,-0.040000000000000036,0
1,picard_o,random_forest,38,0.47,0.47000000000000003,-0.06000000000000005,0
1,picard_o,gaussian_nb,38,0.52,0.52,0.040000000000000036,0
1,picard_o,lda,38,0.53,0.53,0.06000000000000005,0
1,picard_o,logistic,38,0.5,0.5,0.0,0
2,picard_o,random_forest,38,0.52,0.52,0.040000000000000036,0
2,picard_o,gaussian_nb,38,0.5,0.5,0.0,0
2,picard_o,lda,38,0.5,0.5,0.0,0
2,picard_o,logistic,38,0.48,0.48,-0.040000000000000036,0
1,None,gaussian_nb,38,0.5,0.5,0.0,1
2,None,gaussian_nb,38,0.5,0.5,0.0,1
1,None,lda,38,0.45,0.45,-0.10000000000000009,1
2,None,lda,38,0.45,0.45,-0.10000000000000009,1
1,ORICA (0),gaussian_nb,38,0.52,0.52,0.040000000000000036,1
2,ORICA (0),gaussian_nb,38,0.52,0.52,0.040000000000000036,1
1,ORICA (0),lda,38,0.55,0.55,0.09999999999999998,1
2,ORICA (0),lda,38,0.55,0.55,0.09999999999999998,1
1,ORICA (1),gaussian_nb,38,0.49,0.49,-0.020000000000000018,1
2,ORICA (1),gaussian_nb,38,0.49,0.49,-0.020000000000000018,1
1,ORICA (1),lda,38,0.56,0.56,0.12,1
2,ORICA (1),lda,38,0.56,0.56,0.12,1
1,SOBI,gaussian_nb,38,0.49,0.49,-0.020000000000000018,1
2,SOBI,gaussian_nb,38,0.49,0.49,-0.020000000000000018,1
