run,algorithm,classifier,uid,Acc.,Bal. Acc.,Kappa,clf_fit_time,preprocess_fit_time,hyperparameters,duplicated
2,picard_o,logistic,48,0.73,0.73,0.45999999999999996,0.01652073860168457,1.2629585266113281,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",0
1,None,gaussian_nb,48,0.56,0.5599999999999999,0.12,0.009580135345458984,1.8428514003753662,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]}",1
2,None,gaussian_nb,48,0.56,0.5599999999999999,0.12,0.009580135345458984,1.8428514003753662,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]}",1
1,None,lda,48,0.66,0.6599999999999999,0.31999999999999995,0.01721954345703125,1.8428514003753662,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]}",1
2,None,lda,48,0.66,0.6599999999999999,0.31999999999999995,0.01721954345703125,1.8428514003753662,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]}",1
1,ORICA (0),gaussian_nb,48,0.56,0.56,0.12,0.010221719741821289,0.02946019172668457,"{'selected_features': [1, 0]}",1
2,ORICA (0),gaussian_nb,48,0.56,0.56,0.12,0.010221719741821289,0.02946019172668457,"{'selected_features': [1, 0]}",1
1,ORICA (0),lda,48,0.57,0.57,0.14,0.017636537551879883,0.02946019172668457,"{'n_components': 1, 'selected_features': [1, 0]}",1
2,ORICA (0),lda,48,0.57,0.57,0.14,0.017636537551879883,0.02946019172668457,"{'n_components': 1, 'selected_features': [1, 0]}",1
1,ORICA (1),gaussian_nb,48,0.49,0.49,-0.020000000000000018,0.009705543518066406,0.03071451187133789,"{'selected_features': [0, 1]}",1
2,ORICA (1),gaussian_nb,48,0.49,0.49,-0.020000000000000018,0.009705543518066406,0.03071451187133789,"{'selected_features': [0, 1]}",1
1,ORICA (1),lda,48,0.53,0.53,0.06000000000000005,0.01727771759033203,0.03071451187133789,"{'n_components': 1, 'selected_features': [0, 1]}",1
2,ORICA (1),lda,48,0.53,0.53,0.06000000000000005,0.01727771759033203,0.03071451187133789,"{'n_components': 1, 'selected_features': [0, 1]}",1
1,SOBI,gaussian_nb,48,0.53,0.53,0.06000000000000005,0.009994983673095703,1.5447719097137451,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]}",1
2,SOBI,gaussian_nb,48,0.53,0.53,0.06000000000000005,0.009994983673095703,1.5447719097137451,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]}",1
1,SOBI,lda,48,0.66,0.6599999999999999,0.31999999999999995,0.017528772354125977,1.5447719097137451,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]}",1
2,SOBI,lda,48,0.66,0.6599999999999999,0.31999999999999995,0.017528772354125977,1.5447719097137451,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]}",1
0,None,random_forest,47,0.71,0.71,0.42000000000000004,1.2491166591644287,1.2457003593444824,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 15, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,None,gaussian_nb,47,0.54,0.54,0.07999999999999996,0.00999760627746582,1.2457003593444824,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,None,lda,47,0.61,0.61,0.21999999999999997,0.01756119728088379,1.2457003593444824,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,None,logistic,47,0.62,0.62,0.24,0.020142793655395508,1.2457003593444824,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,None,random_forest,47,0.78,0.78,0.56,1.2319319248199463,0.0,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 15, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,None,logistic,47,0.62,0.62,0.24,0.018611669540405273,0.0,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,None,random_forest,47,0.8,0.8,0.6,1.2203891277313232,0.0,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 40, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,None,logistic,47,0.62,0.62,0.24,0.018320083618164062,0.0,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,ORICA (0),random_forest,47,0.71,0.71,0.42000000000000004,1.212003231048584,0.03040456771850586,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 10, 'selected_features': [0, 1]}",0
0,ORICA (0),gaussian_nb,47,0.52,0.52,0.040000000000000036,0.00939631462097168,0.03040456771850586,"{'selected_features': [0, 1]}",0
0,ORICA (0),lda,47,0.53,0.53,0.06000000000000005,0.01658940315246582,0.03040456771850586,"{'n_components': 1, 'selected_features': [0, 1]}",0
0,ORICA (0),logistic,47,0.53,0.53,0.06000000000000005,0.015135526657104492,0.03040456771850586,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 1]}",0
1,ORICA (0),random_forest,47,0.71,0.71,0.42000000000000004,1.1817846298217773,0.0,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 15, 'selected_features': [0, 1]}",0
1,ORICA (0),logistic,47,0.53,0.53,0.06000000000000005,0.015476226806640625,0.0,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 1]}",0
2,ORICA (0),random_forest,47,0.6,0.6,0.19999999999999996,1.175612211227417,0.0,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 10, 'selected_features': [0, 1]}",0
2,ORICA (0),logistic,47,0.53,0.53,0.06000000000000005,0.015543222427368164,0.0,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 1]}",0
0,ORICA (1),random_forest,47,0.7,0.7,0.4,1.2461879253387451,0.030630111694335938,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 25, 'selected_features': [1, 0]}",0
0,ORICA (1),gaussian_nb,47,0.53,0.53,0.06000000000000005,0.009838104248046875,0.030630111694335938,"{'selected_features': [1, 0]}",0
0,ORICA (1),lda,47,0.51,0.51,0.020000000000000018,0.017792224884033203,0.030630111694335938,"{'n_components': 1, 'selected_features': [1, 0]}",0
0,ORICA (1),logistic,47,0.51,0.51,0.020000000000000018,0.014942646026611328,0.030630111694335938,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [1, 0]}",0
1,ORICA (1),random_forest,47,0.58,0.5800000000000001,0.16000000000000003,1.1950771808624268,0.0,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 10, 'selected_features': [1, 0]}",0
1,ORICA (1),logistic,47,0.51,0.51,0.020000000000000018,0.015511512756347656,0.0,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [1, 0]}",0
2,ORICA (1),random_forest,47,0.66,0.66,0.31999999999999995,1.196537733078003,0.0,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 15, 'selected_features': [1, 0]}",0
2,ORICA (1),logistic,47,0.51,0.51,0.020000000000000018,0.01623821258544922,0.0,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [1, 0]}",0
0,Ext. Infomax,random_forest,47,0.88,0.88,0.76,1.2688674926757812,2.12773060798645,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 40, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]}",0
0,Ext. Infomax,gaussian_nb,47,0.67,0.6699999999999999,0.33999999999999997,0.010288238525390625,2.12773060798645,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]}",0
0,Ext. Infomax,lda,47,0.66,0.6599999999999999,0.31999999999999995,0.01835322380065918,2.12773060798645,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]}",0
0,Ext. Infomax,logistic,47,0.66,0.6599999999999999,0.31999999999999995,0.01777935028076172,2.12773060798645,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]}",0
1,Ext. Infomax,random_forest,47,0.73,0.73,0.45999999999999996,1.266207218170166,1.5663402080535889,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 40, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]}",0
1,Ext. Infomax,gaussian_nb,47,0.65,0.65,0.30000000000000004,0.01038813591003418,1.5663402080535889,"{'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]}",0
1,Ext. Infomax,lda,47,0.65,0.65,0.30000000000000004,0.017837047576904297,1.5663402080535889,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]}",0
1,Ext. Infomax,logistic,47,0.65,0.65,0.30000000000000004,0.01826310157775879,1.5663402080535889,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]}",0
2,Ext. Infomax,random_forest,47,0.82,0.8200000000000001,0.64,1.2316184043884277,2.123278856277466,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 15, 'selected_features': [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]}",0
2,Ext. Infomax,gaussian_nb,47,0.61,0.61,0.21999999999999997,0.010144233703613281,2.123278856277466,"{'selected_features': [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]}",0
2,Ext. Infomax,lda,47,0.7,0.7,0.4,0.017165660858154297,2.123278856277466,"{'n_components': 1, 'selected_features': [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]}",0
2,Ext. Infomax,logistic,47,0.71,0.71,0.42000000000000004,0.0184628963470459,2.123278856277466,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]}",0
0,SOBI,random_forest,47,0.68,0.6799999999999999,0.36,1.2722859382629395,0.6265127658843994,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 40, 'selected_features': [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,SOBI,gaussian_nb,47,0.51,0.51,0.020000000000000018,0.011171102523803711,0.6265127658843994,"{'selected_features': [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,SOBI,lda,47,0.56,0.56,0.12,0.01736617088317871,0.6265127658843994,"{'n_components': 1, 'selected_features': [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,SOBI,logistic,47,0.56,0.56,0.12,0.01612687110900879,0.6265127658843994,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,SOBI,random_forest,47,0.66,0.66,0.31999999999999995,1.1964313983917236,0.0,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 15, 'selected_features': [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,SOBI,logistic,47,0.56,0.56,0.12,0.01606464385986328,0.0,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,SOBI,random_forest,47,0.7,0.7,0.4,1.2025928497314453,0.0,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 15, 'selected_features': [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,SOBI,logistic,47,0.56,0.56,0.12,0.016878128051757812,0.0,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,FastICA,random_forest,47,0.74,0.74,0.48,1.2709858417510986,1.2536296844482422,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 40, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]}",0
0,FastICA,gaussian_nb,47,0.56,0.56,0.12,0.010152816772460938,1.2536296844482422,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]}",0
0,FastICA,lda,47,0.57,0.5700000000000001,0.14,0.01690506935119629,1.2536296844482422,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]}",0
0,FastICA,logistic,47,0.57,0.5700000000000001,0.14,0.01669478416442871,1.2536296844482422,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]}",0
1,FastICA,random_forest,47,0.86,0.86,0.72,1.252467155456543,2.6979103088378906,"{'max_depth': 3, 'max_features': 'log2', 'n_estimators': 15, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}",0
1,FastICA,gaussian_nb,47,0.66,0.6599999999999999,0.31999999999999995,0.009919166564941406,2.6979103088378906,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}",0
1,FastICA,lda,47,0.7,0.7,0.4,0.017899751663208008,2.6979103088378906,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}",0
1,FastICA,logistic,47,0.7,0.7,0.4,0.019150257110595703,2.6979103088378906,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]}",0
2,FastICA,random_forest,47,0.73,0.73,0.45999999999999996,1.2201473712921143,0.9347319602966309,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 25, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,FastICA,gaussian_nb,47,0.65,0.65,0.30000000000000004,0.009935855865478516,0.9347319602966309,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,FastICA,lda,47,0.63,0.63,0.26,0.018140554428100586,0.9347319602966309,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,FastICA,logistic,47,0.63,0.63,0.26,0.016145944595336914,0.9347319602966309,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,picard_o,random_forest,47,0.72,0.72,0.43999999999999995,1.2333178520202637,1.2414729595184326,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 15, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]}",0
0,picard_o,gaussian_nb,47,0.54,0.54,0.07999999999999996,0.010054826736450195,1.2414729595184326,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]}",0
0,picard_o,lda,47,0.59,0.5900000000000001,0.18000000000000005,0.01739668846130371,1.2414729595184326,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]}",0
0,picard_o,logistic,47,0.6,0.6000000000000001,0.19999999999999996,0.016516685485839844,1.2414729595184326,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]}",0
1,picard_o,random_forest,47,0.87,0.87,0.74,1.2769603729248047,1.8390161991119385,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 40, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]}",0
1,picard_o,gaussian_nb,47,0.63,0.63,0.26,0.010049581527709961,1.8390161991119385,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]}",0
1,picard_o,lda,47,0.7,0.7,0.4,0.018898487091064453,1.8390161991119385,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]}",0
1,picard_o,logistic,47,0.69,0.69,0.38,0.01806187629699707,1.8390161991119385,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]}",0
2,picard_o,random_forest,47,0.82,0.8200000000000001,0.64,1.2282626628875732,1.2511463165283203,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 25, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]}",0
2,picard_o,gaussian_nb,47,0.54,0.54,0.07999999999999996,0.010218143463134766,1.2511463165283203,"{'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]}",0
2,picard_o,lda,47,0.59,0.5900000000000001,0.18000000000000005,0.01847672462463379,1.2511463165283203,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]}",0
2,picard_o,logistic,47,0.6,0.6000000000000001,0.19999999999999996,0.01573634147644043,1.2511463165283203,"{'fit_intercept': True, 'penalty': 'none', 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]}",0
