run,algorithm,classifier,uid,Acc.,Bal. Acc.,Kappa,clf_fit_time,preprocess_fit_time,hyperparameters,duplicated
2,SOBI,lda,2,0.8194444444444444,0.8194444444444444,0.6388888888888888,0.033187150955200195,2.096311569213867,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]}",1
0,None,lda,3,0.9583333333333334,0.9583333333333333,0.9166666666666666,0.03935670852661133,1.3243811130523682,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",0
0,ORICA (0),lda,3,0.625,0.625,0.25,0.05023193359375,0.02392721176147461,"{'n_components': 1, 'selected_features': [1, 0]}",0
0,ORICA (1),lda,3,0.5138888888888888,0.5138888888888888,0.02777777777777779,0.053247690200805664,0.032485246658325195,"{'n_components': 1, 'selected_features': [1, 0]}",0
0,Ext. Infomax,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03370523452758789,1.176299810409546,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,Ext. Infomax,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03253459930419922,1.1834454536437988,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,Ext. Infomax,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03446030616760254,1.1809234619140625,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,SOBI,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03328251838684082,1.4679973125457764,"{'n_components': 1, 'selected_features': [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,FastICA,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.035974740982055664,1.232001543045044,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,FastICA,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03309464454650879,1.3609719276428223,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
2,FastICA,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03268718719482422,1.1766414642333984,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
0,picard_o,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.033641815185546875,1.1848931312561035,"{'n_components': 1, 'selected_features': [0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,picard_o,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03423500061035156,1.1836493015289307,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
